merchant,user_name,user_rank,num_response,user_star,time,rating,content
옥동식 서교점,디혼빠더,13,14,4.1,2017.11.08.,4.0,아주 깔끔한 맛이에여. msg가 첨가되지 않은 듯한. 엄마가 끓여준 곰탕이 생각나는. 다만 식당 자체가 협소하여 대기시간이 길고. 기다리는 사람때문에  여유롭게 식사하기는 힘든 분위기랍니다.
옥동식 서교점,최호영,11,"1,041",3.0,2017.10.15.,3.0,
옥동식 서교점,nujay,11,262,3.7,2017.10.07.,4.0,
옥동식 서교점,김지형,41,923,3.8,2017.08.01.,4.0,돼지곰탕
옥동식 서교점,고독한 탐식가,100,"5,449",3.1,2017.06.10.,4.0,"최근 합정동의 핫플레이스로 떠오른 돼지곰탕집. 하루 100그릇을 한정으로 판매하고 버크셔품종의 고기만을 사용한다. 독특하고 모던한 분위기에서 맛보는 토렴식 돼지곰탕은 맑은 육수와 부드러운 육질의 돼지고명이 일품인데, 마치 '하동관'의 '돼지고기' 버전같다. 젓갈이 듬뿍 들어간 갓김치와 청양고추쌈장도 곰탕과 상당히 잘 어울린다. 단, 가격은 사악한 편이다."
옥동식 서교점,용알,22,39,2.6,2017.06.10.,2.0,김치 '''''''  맛있음된장 ''''''  시골된장느낌앏은돼지고기  약간비릿함밥말은국 맑은 무국느낌인대 소금간한느낌이 4가지가 포인트 평소 조미료맛 잘느낀다면 드시고못느낀다면 먹지마  먹다아무맛않남
온달집 홍대직영점,봉천시민,8,31,3.2,2024.04.04.,1.0,
온달집 홍대직영점,반박시님말이무조건맞음,15,24,2.4,2024.03.27.,1.0,평점조작
온달집 홍대직영점,삼엽살,22,52,3.4,2024.03.03.,1.0,주작
온달집 홍대직영점,리커버리,69,"2,910",4.2,2024.02.22.,1.0,조작은 금물
온달집 홍대직영점,평점조작판단가,7,10,3.1,2024.02.04.,1.0,주작엔 1점
온달집 홍대직영점,은정,2,12,5.0,2024.02.01.,5.0,
온달집 홍대직영점,didi,6,7,4.0,2024.01.26.,4.0,
온달집 홍대직영점,0.0,5,4,3.0,2024.01.18.,1.0,ㅋㅋㅋㅋㅋ한장으로 요약함
온달집 홍대직영점,.,4,11,3.3,2024.01.01.,1.0,
온달집 홍대직영점,후기미제공가게는거르자,41,271,3.3,2023.11.09.,1.0,5점짜리 리뷰는 리뷰 갯수 왜 다 1개??합리적인 소비자가 됩시다.
온달집 홍대직영점,음식가지고장난하지마라,32,100,3.2,2023.10.12.,1.0,별점알바 미쳤네 ㅋㅋㅋㅋㅋㅋ
온달집 홍대직영점,영은,9,1,5.0,2023.10.08.,5.0,면전에 대고 저희 부모님 안부 물어봐 주셔서 감사해오!!💙 느그애미 뭐하냐는 질문 식당에서 처음 받아봐서 감동이었어요💙 직원분 너무 착하고 섬세하신 거 같아요🥺
온달집 홍대직영점,햄,15,31,4.1,2023.09.25.,5.0,닭발이랑 간장마요밥 주문했는데 타투 받고 바로 온거라 소주 참기가 진짜 힘들었습니다. 저거 두개만 먹어도 물리지가 않는데 소주까지 시키면 진짜 엄청날 것 같습니다. 팥빙수도 맛있어요!!!
온달집 홍대직영점,지영,2,1,5.0,2023.09.18.,5.0,여러번 왔었는데 맛있어요!
온달집 홍대직영점,상길,2,2,5.0,2023.09.11.,5.0,진짜핵존맛이네요❤️
온달집 홍대직영점,하지나,4,3,5.0,2023.09.10.,5.0,진짜 개존맛입니다
온달집 홍대직영점,윤지,2,1,5.0,2023.09.09.,5.0,분위기 좋고 다리살이 맛있어요!
온달집 홍대직영점,유동현,3,2,5.0,2023.09.09.,5.0,닭다리살 맛있었습니다 다시 방문하겠습니다~
온달집 홍대직영점,얘루,14,21,3.9,2023.09.09.,5.0,숯불 낭낭한 촉촉한 닭다리살 양도 많아서 3명이서 2인분 시켰음 양 충분! 직원분들 친절하고 든든하게 밥&술 할수 있는 곳
온달집 홍대직영점,우왕,5,9,3.7,2023.09.08.,5.0,넘후맛있옹>///<
온달집 홍대직영점,김승현,3,1,5.0,2023.09.08.,5.0,넘 분위기 좋고 맛있어요 ㅎㅎ
온달집 홍대직영점,김유민,2,1,5.0,2023.09.08.,5.0,
온달집 홍대직영점,감자,4,1,5.0,2023.09.08.,5.0,떡볶이랑 같이 먹으니까 진짜 맛있어용
온달집 홍대직영점,김민주,2,1,5.0,2023.09.07.,5.0,맛있어요
온달집 홍대직영점,송규인,2,1,5.0,2023.09.06.,5.0,가볍게 친구들이랑 한잔하기 최고에요~~
온달집 홍대직영점,이민지,3,1,5.0,2023.09.05.,5.0,가볍게 먹고싶을때 맨날 오는곳입니당 넘 맛잏어용💕
온달집 홍대직영점,김건도,2,1,5.0,2023.09.04.,5.0,여기 진짜 닭다리살 레전드에요 온 세상 사람들 다 먹어봤으면 좋겠어요 ㅠㅠ 시골 맛집 온 기분
온달집 홍대직영점,차재환,2,2,5.0,2023.09.03.,5.0,직원분들이 너무 칰절하고 맛있어요
온달집 홍대직영점,fellow,12,15,3.5,2023.09.03.,5.0,간장마요밥 우동 닭다리살 궁합이 좋고 맛있음가격도 ㄱㅊ하고 양도 은근 푸짐함 재방문의사 있음P.S 너무 배부르다
온달집 홍대직영점,김현준,2,1,5.0,2023.09.03.,5.0,
온달집 홍대직영점,전해찬,2,1,5.0,2023.09.03.,5.0,매우 맛있어요 친절해요 ㅎㅎ
온달집 홍대직영점,신영,3,2,5.0,2023.09.03.,5.0,숯불 닭다리인데 숯불향 많이나서 너무 맛있어요!!간장마요밥에 우동까지 같이 먹어야 진짜 최고!!!
온달집 홍대직영점,이동현,17,17,4.2,2023.09.02.,5.0,든든하게 먹고 갑니다! 신사점보다 약간? 좀 더 매웠는데 못먹을 정도 아니였습니다 가성비 좋고 워낙 홍대 메인거리라 시끄러운거 빼면 다 좋았습니다 :)
온달집 홍대직영점,😆,4,2,5.0,2023.09.02.,5.0,야외테이블있는거 너무좋아요!!
온달집 홍대직영점,전지호,3,1,5.0,2023.08.31.,5.0,양도 많고 맛있어요! 가성비도 좋구 소주를 계속 시키게 되는 맛..
온달집 홍대직영점,윤민욱,2,1,5.0,2023.08.31.,5.0,맛있고 저렴하고 좋아요추천합니다
온달집 홍대직영점,김택훈,2,1,5.0,2023.08.31.,5.0,
온달집 홍대직영점,상수,7,7,3.1,2023.08.28.,5.0,일단 분위기 좋고 온달집은 어딜가도 좋지만 여긴 야외랑 연결되는 분위기가 좋아요!! ㅎㅎㅎ
온달집 홍대직영점,❣️,4,1,5.0,2023.08.28.,5.0,안주가 너무 맛있어요 사진에는 없지만 떡볶이가 zi존..
온달집 홍대직영점,성빈,3,1,5.0,2023.08.27.,5.0,닭다리살 무뼈닭발 진짜 하 ㅠ
온달집 홍대직영점,이수빈,2,1,5.0,2023.08.26.,5.0,닭구이 진짜 맛있어요!!!
온달집 홍대직영점,조수민,2,1,5.0,2023.08.26.,5.0,유명한만큼 맛있어요!!
온달집 홍대직영점,소현,2,1,5.0,2023.08.26.,5.0,
온달집 홍대직영점,홍예원,2,1,5.0,2023.08.26.,5.0,너무 맛있어요 강추강추 다들 홍대오시면 한번씩 가보세용~~~
온달집 홍대직영점,맛지도,3,1,5.0,2023.08.24.,5.0,맛잇어요 불맛대박
온달집 홍대직영점,강근재,3,2,5.0,2023.08.24.,5.0,너무 맛있게 먹고 갑니다 ^^
온달집 홍대직영점,김수민,3,1,5.0,2023.08.24.,5.0,닭다리살이랑 우동 간장마요밥 맛집이에요ㅠ😍😍😍
온달집 홍대직영점,보고,4,1,5.0,2023.08.22.,5.0,맛있어용! 분위기도 좋고 맛도 좋아서 자주 방문하는 곳입니다~! 닭다리살 구이 맛있어요!! 짱짱
온달집 홍대직영점,서유진,5,5,5.0,2023.08.22.,5.0,닭발 오뎅탕 간장마요밥까지 꼭 드세요!! 술 진짜 많이 들어가요
온달집 홍대직영점,이성현,3,2,5.0,2023.08.22.,5.0,온달집 처음와봤는데 너무 맛있어요 술도 너무 잘 들어가고 온달집 짱!!!
온달집 홍대직영점,허은재,2,1,5.0,2023.08.21.,5.0,진짜 맛있고요 여기 집이 멀어서 가끔오는데 친절하시고 분위기 좋습니다!
온달집 홍대직영점,이윤경,3,1,5.0,2023.08.21.,5.0,닭발 너무맛있어요!!!!!♡♡직원들이 너무친절하세요
온달집 홍대직영점,태구,2,1,5.0,2023.08.20.,5.0,직원분들도 친절하고 안주도 맛있어요😁
온달집 홍대직영점,신동엽,2,2,5.0,2023.08.20.,5.0,너무 맛있어요 분위기도 맛집
온달집 홍대직영점,강수진,2,1,5.0,2023.08.20.,5.0,맛있고 친절함!
온달집 홍대직영점,장나예,11,14,4.4,2023.08.19.,5.0,밥.. 양 진짜 미쳤급니다.... 닭발 그냥 혀에 스며드는 맛 조져요..
온달집 홍대직영점,이상율,1,1,5.0,2023.08.19.,5.0,너무친절하십니다
온달집 홍대직영점,신승헌,2,1,5.0,2023.08.19.,5.0,자주 오는 곳인데 너무 맛있어용
온달집 홍대직영점,김동찬,4,5,3.4,2023.08.19.,5.0,맛집입니다
온달집 홍대직영점,김태명,2,3,5.0,2023.08.17.,5.0,맛잇어요!!!
온달집 홍대직영점,손영재,2,1,5.0,2023.08.17.,5.0,여기 정말 맛있습니다 !! 꼭 오세요
온달집 홍대직영점,조혜진,2,1,5.0,2023.08.17.,5.0,깻잎이랑 마요네즈에 같이 싸먹으면 잘 맞아용!특히 간장마요밥은 진짜 무조건 추천!
온달집 홍대직영점,류재현,2,1,5.0,2023.08.17.,5.0,너무 맛있어요 뼈없는닭발
온달집 홍대직영점,윤동규,3,1,5.0,2023.08.16.,5.0,너무 맛있어요!
온달집 홍대직영점,이수진,2,1,5.0,2023.08.15.,5.0,너무 맛있었어요❤️자주 애용하는 맛집입니다! 닭다리살 무뼈닭발 만세
온달집 홍대직영점,김동균,1,1,5.0,2023.08.15.,5.0,구웃
온달집 홍대직영점,쩝쩝박사,27,143,3.9,2023.08.15.,4.0,맛은 좋으나 아르바이트생 분들의 피곤함이 느껴지고 화장실이 아쉬움
온달집 홍대직영점,___,2,1,5.0,2023.08.12.,5.0,넘무 맛있어요 분위기도 좋고 직원분들도 너무 친절하셔서 술 마시기 즇아오~~~~~~~
온달집 홍대직영점,호호,2,2,3.0,2023.08.12.,5.0,핵존맛탱입니다 인생맛집이에요
온달집 홍대직영점,ㆍ,2,1,5.0,2023.08.12.,5.0,직원들이 친절하고 맛있어서 하루를 기분좋게 마무리했습니다.
온달집 홍대직영점,랄랄,3,1,5.0,2023.08.11.,5.0,닭발 너무 맛있고 간장마요밥도 너무 잘어울려요>_<
온달집 홍대직영점,문지택,2,1,5.0,2023.08.11.,5.0,너무 맛나요오~~~~!!ㅎㅎ 직원분들도 너무 친절하고 역시 온달집 홍대직영점! 꼭 오셔보세요ㅋㅋㅋㅋ
온달집 홍대직영점,강동관,1,1,5.0,2023.08.10.,5.0,직원분들도 친절하시고 너무 잘 먹었습니다 감사해요
온달집 홍대직영점,김효원,2,2,5.0,2023.08.10.,5.0,가성비 좋게 즐기기 좋아요!
온달집 홍대직영점,최수정,3,1,5.0,2023.08.08.,5.0,맛있어요👍🏻👍🏻
온달집 홍대직영점,하연,2,1,5.0,2023.08.07.,5.0,메뉴가 친절하고 사장님이 맛있어요 ~!
온달집 홍대직영점,맛집헌터즈,36,154,4.4,2023.08.07.,4.0,맛있어용근데 굳이 평점을 인위적으로 올리실필요는 없을듯해요 오히려 거부감드네요전체 후기1개인 사람들이 5점 테러너무 뻔히보이는데.. 원래도 괜찮으니 평점 조작은 그만~~
온달집 홍대직영점,정와,4,2,5.0,2023.08.06.,5.0,너무 맛있어서 다 먹었어요 존맛
온달집 홍대직영점,창현,3,1,5.0,2023.08.06.,5.0,너무 맛있습니다~~
온달집 홍대직영점,신채원,1,1,5.0,2023.08.06.,5.0,닭다리살도 맛있고 술도 잘 넘어가는 맛집입니닷
온달집 홍대직영점,티토,2,1,5.0,2023.08.05.,5.0,
온달집 홍대직영점,먹물,12,9,3.2,2023.08.04.,5.0,와우~~ 친절하세요매콤한데 맵찔인데도 맛있게 맵네요또 올게요^^ 뼈없는닭발
온달집 홍대직영점,고예진,3,1,5.0,2023.08.04.,5.0,맛있습니다 아쥬 좋아요~ദ്ദി ˉ͈̀꒳ˉ͈́ )✧뼈없는닭발
온달집 홍대직영점,...,8,7,2.1,2023.08.03.,5.0,맛있어요!! 은근 매운데 술땡기는 맛이네요
온달집 홍대직영점,바니번,4,5,4.8,2023.08.02.,5.0,맛있어요! 꽤 매콤해서 좋아요
온달집 홍대직영점,신현영,2,1,5.0,2023.08.01.,5.0,그냥 레전드 매출 1위 이유가 있네요 개 맛있어옹
온달집 홍대직영점,정병철,2,1,5.0,2023.08.01.,5.0,존맛
온달집 홍대직영점,열히,35,131,3.8,2023.08.01.,5.0,홍대 찐맛집..닭다리살 꼼장어 닭똥집 다 맛있어여닭다리살은 매워서 맛있고 꼼장어는 쫄깃쫄깃 맛있어야 닭똥집은 소금구이인데 체고...💗 일주일만에 2번 왔으면 말 다한거져 키키
온달집 홍대직영점,뀨잉,11,15,3.6,2023.08.01.,3.0,뼈없는닭발 먹었는데 숯불 향 나서 괜찮았어용근데 팥빙수는 드시지 마세영...
온달집 홍대직영점,우유식,2,1,5.0,2023.07.31.,5.0,3명이서 닭다리살 꼼장어 닭발 다 먹었는데 다 맛있었어요!! 다음에 또 올게요!!
온달집 홍대직영점,이도운,1,1,5.0,2023.07.31.,5.0,닭다리살 존맛🤍
온달집 홍대직영점,신상민,4,7,3.9,2023.07.30.,5.0,맛있고 친절하셔요!
온달집 홍대직영점,한혜빈,3,1,5.0,2023.07.30.,5.0,맛도리!
온달집 홍대직영점,냠냠,5,5,5.0,2023.07.29.,5.0,"맛있어요ㅎ근데 실내 좀 더움ㅜㅜ 밤에는 바깥이 더 시원할것 같아요!!더워도 맛있어서 버티게 되는 곳,,"
온달집 홍대직영점,신지혁,5,1,5.0,2023.07.28.,5.0,맛있고 분위기도 좋아서 담에 또 올 것 같아요
온달집 홍대직영점,💝,3,1,5.0,2023.07.26.,5.0,진짜 맛있어요 ! 주기적으로 먹으러 오는 맛집 ! 👍🏻
온달집 홍대직영점,홍승표,1,1,5.0,2023.07.26.,5.0,
온달집 홍대직영점,박준형,3,1,5.0,2023.07.26.,5.0,진짜 맛있게 먹고갑니당ㅎㅎ
온달집 홍대직영점,아현,3,1,5.0,2023.07.26.,5.0,홍대도 맛있네여 학교가 이근처인데 자주 올듯 합니다~
온달집 홍대직영점,비밀,2,1,5.0,2023.07.26.,5.0,맛있오요~~~
온달집 홍대직영점,먹자마자,35,182,4.8,2023.07.25.,5.0,#먹자마자 #서울 일기• 한국인이라면 싫어할수없는 맛의 메뉴들• 겨울 제외 날씨 좋으면 통창 열리고 테라스까지 분위기 난리나는• 새벽까지 하니까 정말 늦은 식사나 야식 먹기도 넘 좋고• 화장실은 건물2층
온달집 홍대직영점,이승우,3,1,5.0,2023.07.25.,5.0,맛있고 아주 좋아요
온달집 홍대직영점,우콩이,3,1,5.0,2023.07.24.,5.0,역시 온달집은 짱오랜만에 땡겨서 왔는데 짱맛탱이에요여러지점 많이 가봤는데 홍대지점 짱맛탱
온달집 홍대직영점,명선,4,3,5.0,2023.07.24.,5.0,최애맛집 뀻!
온달집 홍대직영점,노희수,3,1,5.0,2023.07.23.,5.0,예전애 한번왔었다가 다른친구데리고 또왔는데 역시 맛잇네요 강추합니다
온달집 홍대직영점,zxa,3,3,4.0,2023.07.22.,5.0,"너무 맛있고, 술집 분위기 물씬 홍대 온달집이 제일 좋아용 🫶🏻"
온달집 홍대직영점,산,2,1,5.0,2023.07.20.,5.0,친절하고 맛있어용 ㅎㅎ
온달집 홍대직영점,박시연,2,1,5.0,2023.07.19.,5.0,항상 애들이랑 술먹을때 오는 곳입니당 맛잇어용ㅎㅎ
온달집 홍대직영점,서은,3,1,5.0,2023.07.19.,5.0,닭다리살 넘 맛있어요🥺 유명한 이유가 있는 곳입니다-!
온달집 홍대직영점,김호준,17,5,5.0,2023.07.18.,5.0,다시 또 먹고싶은 집
온달집 홍대직영점,진수경,3,1,5.0,2023.07.15.,5.0,너무 맛있어용^^❤️ 뼈없는닭발 찜닭 존맛탱~~~~~~~~~~~~
온달집 홍대직영점,지나,2,1,5.0,2023.07.15.,5.0,닭다리살이랑 닭발 맛있어용
온달집 홍대직영점,왈왈,2,2,3.0,2023.07.13.,5.0,닭발 넘넘 맛있어용❤️❤️❤️❤️뼈없는닭발
온달집 홍대직영점,박상효,1,1,5.0,2023.07.13.,5.0,잘 먹었습니다^^
온달집 홍대직영점,곽정윤,3,2,5.0,2023.07.12.,5.0,맛있어서 자주 와요!👍👍
온달집 홍대직영점,박시훈,3,1,5.0,2023.07.11.,5.0,숯불향이 좋아서 술이 술술 들어갑니다 ~_~
온달집 홍대직영점,윤홍준,4,1,5.0,2023.07.11.,5.0,가게도 넓고 맛있어요!
온달집 홍대직영점,지니어스,4,11,2.8,2023.07.10.,5.0,운좋게 웨이팅 없을 때 들어와서 닭다리살이랑 심야우동 먹었는데 정말 맛있습니다~!!
온달집 홍대직영점,정가영,3,1,5.0,2023.07.08.,5.0,닭다리살이 제일 맛있어요근데 닭발도 맛나요주먹밥도 맛있습니더종업원도 친절하셔요사람 많은 거 빼곤 흠 잡을 데가 없심미
온달집 홍대직영점,석,4,3,2.3,2023.07.07.,5.0,닭다리살 맛집이네요 ~~! 잘 먹고 갑니다
온달집 홍대직영점,전해린,2,1,5.0,2023.07.03.,5.0,맛있고~~ 친절하셔서 재방문 했슴미다 ◡̈⋆*
온달집 홍대직영점,하하호호,23,100,4.0,2023.07.02.,5.0,메뉴가 많진 않지만 하나하나 너무 맛있고 알바생들도 친절하고 트렌디하고 사장님 잘생기고 서비스 많이 줄 것 같아요꼼장어구이 뼈없는닭발 닭똥집 찜닭
온달집 홍대직영점,용정현,8,6,3.0,2023.07.02.,5.0,구성이 알차고 맛있어요
온달집 홍대직영점,이다은,2,1,5.0,2023.07.01.,5.0,홍대에서 제일 맛있어요 ❤️❤️❤️❤️
온달집 홍대직영점,김유미,2,1,5.0,2023.07.01.,5.0,닭발 완전 맛있어용 무 맛집이에요:) 분위기도 좋아서 술집으로 추천 !
온달집 홍대직영점,한예원,2,1,5.0,2023.07.01.,5.0,너무 맛있어용
온달집 홍대직영점,썸미,4,3,5.0,2023.06.30.,5.0,닭발 맛있어요!일반 닭발집보다 맛있어요 추천용
온달집 홍대직영점,해승,4,3,5.0,2023.06.30.,5.0,아주 맛있고 닭발이 너무 부드럽고 저렴하고 좋았어용 짱짱맨!!
온달집 홍대직영점,최보성,2,2,3.0,2023.06.30.,5.0,맛있어요. 초벌로 구워주시는데 맛있네용@@
온달집 홍대직영점,정회준,2,1,5.0,2023.06.30.,5.0,줜맛탱입니다
온달집 홍대직영점,재이,4,3,3.7,2023.06.27.,5.0,본점하고 맛도 똑같고 맛있어요!!
온달집 홍대직영점,ㅈㅎㅇ,5,3,5.0,2023.06.27.,5.0,
온달집 홍대직영점,.,2,1,5.0,2023.06.27.,5.0,
온달집 홍대직영점,야얍,2,1,5.0,2023.06.26.,5.0,역시 온달집 너무 맛있어요ㅠㅠ 술 겁나 잘들어감
