기준년월,요일구분,출발 시간대,출발지_시군구코드,출발지_시도명,출발지_시군구명,출발지_중심_X좌표,출발지_중심_Y좌표,이동수단 구분,성별,연령별(10세),인구 수
202401,일,20,41171,경기도,안양시 만안구,947900,1934052,7,W,4,139.48
202401,일,2,41463,경기도,용인시 기흥구,966424,1918787,1,W,4,70.05
202401,월,1,41173,경기도,안양시 동안구,951796,1933620,7,M,3,144.89
202401,월,7,41113,경기도,수원시 권선구,953861,1918083,7,W,9,28
202401,월,1,41463,경기도,용인시 기흥구,966424,1918787,0,M,9,73.26
202401,월,9,41650,경기도,포천시,978069,1996673,7,M,4,120
202401,월,20,41273,경기도,안산시 단원구,925133,1918594,2,W,4,332.29
202401,금,21,41113,경기도,수원시 권선구,953861,1918083,4,M,6,2.85
202401,토,11,41450,경기도,하남시,974018,1947095,0,M,6,6870.98
202401,월,21,41463,경기도,용인시 기흥구,966424,1918787,5,M,5,3.15
202401,월,9,41590,경기도,화성시,942172,1908000,3,M,1,1235.17
202401,수,11,41192,경기도,부천시 원미구,936267,1944735,3,M,7,3366.74
202401,월,11,41117,경기도,수원시 영통구,960690,1919671,2,M,1,10.5
202401,수,12,41390,경기도,시흥시,935643,1931618,3,W,2,2393.47
202401,수,7,41461,경기도,용인시 처인구,978070,1911643,4,W,4,12.1
202401,목,9,41271,경기도,안산시 상록구,944176,1924186,3,W,6,3340.7
202401,일,21,41465,경기도,용인시 수지구,962048,1926137,7,W,8,20.2
202401,일,19,41117,경기도,수원시 영통구,960690,1919671,1,W,4,2076.6
202401,목,3,41192,경기도,부천시 원미구,936267,1944735,3,W,3,630.49
202401,금,20,41461,경기도,용인시 처인구,978070,1911643,7,M,3,491.53
202401,일,16,41196,경기도,부천시 오정구,937564,1947819,0,W,2,363.26
202401,토,16,41173,경기도,안양시 동안구,951796,1933620,1,W,8,869.05
202401,토,4,41192,경기도,부천시 원미구,936267,1944735,1,W,6,123.66
202401,화,10,41117,경기도,수원시 영통구,960690,1919671,7,M,4,958.07
202401,화,6,41450,경기도,하남시,974018,1947095,3,M,2,1037.75
202401,일,7,41192,경기도,부천시 원미구,936267,1944735,7,M,1,3.5
202401,토,0,41650,경기도,포천시,978069,1996673,0,W,5,82.44
202401,토,0,41113,경기도,수원시 권선구,953861,1918083,0,W,8,63.42
202401,토,17,41465,경기도,용인시 수지구,962048,1926137,7,W,5,939.34
202401,월,0,41650,경기도,포천시,978069,1996673,0,M,9,10.37
202401,토,20,41113,경기도,수원시 권선구,953861,1918083,4,M,2,9.45
202401,목,23,41590,경기도,화성시,942172,1908000,0,M,7,392.09
202401,수,10,41461,경기도,용인시 처인구,978070,1911643,7,M,8,199.99
202401,금,10,41115,경기도,수원시 팔달구,957104,1919945,7,W,8,189.61
202401,토,17,41650,경기도,포천시,978069,1996673,1,M,2,370.47
202401,일,17,41450,경기도,하남시,974018,1947095,1,W,1,185.5
202401,토,11,41115,경기도,수원시 팔달구,957104,1919945,1,M,4,1796.21
202401,금,10,41390,경기도,시흥시,935643,1931618,0,M,10,10.76
202401,월,16,41113,경기도,수원시 권선구,953861,1918083,7,W,10,4.31
202401,수,15,41390,경기도,시흥시,935643,1931618,7,M,6,1077.08
202401,목,16,41117,경기도,수원시 영통구,960690,1919671,3,M,5,2869.3
202401,금,10,41117,경기도,수원시 영통구,960690,1919671,3,W,1,595
202401,일,17,41650,경기도,포천시,978069,1996673,5,M,6,3.47
202401,토,13,41115,경기도,수원시 팔달구,957104,1919945,1,M,1,45.5
202401,수,9,41450,경기도,하남시,974018,1947095,7,M,8,305.88
202401,화,19,41465,경기도,용인시 수지구,962048,1926137,0,W,7,2069.01
202401,목,21,41192,경기도,부천시 원미구,936267,1944735,1,W,9,36.33
202401,목,14,41461,경기도,용인시 처인구,978070,1911643,4,W,7,5.28
202401,금,11,41115,경기도,수원시 팔달구,957104,1919945,2,M,3,221.22
202401,목,10,41115,경기도,수원시 팔달구,957104,1919945,2,M,6,131.47
202401,화,20,41171,경기도,안양시 만안구,947900,1934052,1,M,8,259.21
202401,일,14,41111,경기도,수원시 장안구,955994,1924011,1,W,6,2600.23
202401,수,9,41273,경기도,안산시 단원구,925133,1918594,7,M,4,566.95
202401,수,13,41192,경기도,부천시 원미구,936267,1944735,7,W,8,270.78
202401,화,19,41192,경기도,부천시 원미구,936267,1944735,1,M,2,969.02
202401,금,22,41273,경기도,안산시 단원구,925133,1918594,0,M,8,179.98
202401,화,3,41650,경기도,포천시,978069,1996673,3,M,2,267.72
202401,일,4,41192,경기도,부천시 원미구,936267,1944735,1,M,4,285.89
202401,수,14,41192,경기도,부천시 원미구,936267,1944735,2,M,9,168.83
202401,화,23,41465,경기도,용인시 수지구,962048,1926137,0,M,5,307.95
202401,월,8,41117,경기도,수원시 영통구,960690,1919671,4,W,4,2.9
202401,금,15,41115,경기도,수원시 팔달구,957104,1919945,0,W,8,826.63
202401,일,10,41115,경기도,수원시 팔달구,957104,1919945,7,M,4,566.36
202401,화,2,41173,경기도,안양시 동안구,951796,1933620,1,W,3,131.26
202401,일,22,41196,경기도,부천시 오정구,937564,1947819,1,M,4,143.21
202401,수,1,41115,경기도,수원시 팔달구,957104,1919945,3,M,2,395.8
202401,목,18,41173,경기도,안양시 동안구,951796,1933620,1,W,4,5255.71
202401,목,21,41115,경기도,수원시 팔달구,957104,1919945,2,M,9,3.5
202401,수,15,41450,경기도,하남시,974018,1947095,7,W,2,530.24
202401,월,8,41271,경기도,안산시 상록구,944176,1924186,0,W,2,648.86
202401,토,2,41465,경기도,용인시 수지구,962048,1926137,0,M,8,53.37
202401,수,17,41111,경기도,수원시 장안구,955994,1924011,0,W,10,18.14
202401,금,20,41113,경기도,수원시 권선구,953861,1918083,2,W,8,18.13
202401,금,8,41210,경기도,광명시,943809,1938625,7,M,3,515.53
202401,월,2,41115,경기도,수원시 팔달구,957104,1919945,0,M,8,21.51
202401,일,16,41196,경기도,부천시 오정구,937564,1947819,7,M,8,27.57
202401,목,9,41590,경기도,화성시,942172,1908000,0,M,10,43.88
202401,화,9,41113,경기도,수원시 권선구,953861,1918083,7,M,8,307.34
202401,화,1,41196,경기도,부천시 오정구,937564,1947819,0,W,6,194.89
202401,일,9,41111,경기도,수원시 장안구,955994,1924011,7,W,10,3.5
202401,일,9,41113,경기도,수원시 권선구,953861,1918083,2,W,1,7
202401,토,5,41173,경기도,안양시 동안구,951796,1933620,1,W,8,45.08
202401,월,11,41390,경기도,시흥시,935643,1931618,1,M,9,111.39
202401,금,5,41210,경기도,광명시,943809,1938625,7,W,5,92.09
202401,수,16,41210,경기도,광명시,943809,1938625,7,M,7,617.42
202401,금,5,41450,경기도,하남시,974018,1947095,5,W,6,3.5
202401,목,20,41273,경기도,안산시 단원구,925133,1918594,7,M,8,37.72
202401,토,16,41192,경기도,부천시 원미구,936267,1944735,0,W,2,1651.57
202401,토,21,41590,경기도,화성시,942172,1908000,3,W,8,957.89
202401,목,23,41117,경기도,수원시 영통구,960690,1919671,7,M,4,57.32
202401,화,9,41111,경기도,수원시 장안구,955994,1924011,1,M,1,66.5
202401,토,13,41461,경기도,용인시 처인구,978070,1911643,2,W,9,4.43
202401,수,7,41463,경기도,용인시 기흥구,966424,1918787,0,M,10,20.34
202401,월,1,41271,경기도,안산시 상록구,944176,1924186,1,M,4,229.06
202401,수,7,41463,경기도,용인시 기흥구,966424,1918787,1,M,10,2.84
202401,금,13,41192,경기도,부천시 원미구,936267,1944735,4,M,7,3.59
202401,목,22,41650,경기도,포천시,978069,1996673,7,M,4,55.74
202401,일,15,41271,경기도,안산시 상록구,944176,1924186,0,M,5,3211.43
202401,토,16,41173,경기도,안양시 동안구,951796,1933620,0,W,4,4138.49
202401,수,1,41117,경기도,수원시 영통구,960690,1919671,1,W,3,195.71
202401,금,4,41196,경기도,부천시 오정구,937564,1947819,7,M,2,3.5
202401,화,2,41173,경기도,안양시 동안구,951796,1933620,0,M,4,350.3
202401,일,20,41210,경기도,광명시,943809,1938625,2,M,8,73.5
202401,월,15,41461,경기도,용인시 처인구,978070,1911643,3,M,3,1542.36
202401,목,8,41192,경기도,부천시 원미구,936267,1944735,2,M,3,3488.34
202401,일,15,41210,경기도,광명시,943809,1938625,2,W,8,314.43
202401,목,15,41111,경기도,수원시 장안구,955994,1924011,2,M,3,210.02
202401,일,10,41390,경기도,시흥시,935643,1931618,7,M,5,887.72
202401,목,13,41271,경기도,안산시 상록구,944176,1924186,1,M,3,1152.9
202401,월,10,41463,경기도,용인시 기흥구,966424,1918787,1,M,1,101.5
202401,토,10,41461,경기도,용인시 처인구,978070,1911643,1,M,2,455.36
202401,화,20,41192,경기도,부천시 원미구,936267,1944735,5,M,7,5.32
202401,금,22,41461,경기도,용인시 처인구,978070,1911643,7,M,1,3.5
202401,금,9,41113,경기도,수원시 권선구,953861,1918083,3,M,1,371
202401,목,14,41650,경기도,포천시,978069,1996673,1,W,4,528.55
202401,화,22,41465,경기도,용인시 수지구,962048,1926137,3,M,5,2874.78
202401,금,9,41463,경기도,용인시 기흥구,966424,1918787,2,W,8,913.45
202401,일,9,41117,경기도,수원시 영통구,960690,1919671,4,M,3,4.77
202401,월,7,41590,경기도,화성시,942172,1908000,0,W,8,1905.64
202401,월,23,41273,경기도,안산시 단원구,925133,1918594,1,M,4,119.85
202401,금,16,41210,경기도,광명시,943809,1938625,7,W,6,804.83
202401,일,13,41192,경기도,부천시 원미구,936267,1944735,3,M,7,3417
202401,목,5,41273,경기도,안산시 단원구,925133,1918594,3,M,5,1080.22
202401,월,19,41171,경기도,안양시 만안구,947900,1934052,2,W,9,3.71
202401,목,21,41465,경기도,용인시 수지구,962048,1926137,7,W,4,220.93
202401,화,12,41115,경기도,수원시 팔달구,957104,1919945,7,W,3,546.9
202401,화,11,41111,경기도,수원시 장안구,955994,1924011,3,W,3,2099.18
202401,수,20,41173,경기도,안양시 동안구,951796,1933620,0,M,6,4543.07
202401,월,13,41465,경기도,용인시 수지구,962048,1926137,0,W,5,5799.01
202401,월,6,41461,경기도,용인시 처인구,978070,1911643,2,M,9,3.5
202401,목,15,41590,경기도,화성시,942172,1908000,0,M,5,28826.31
202401,월,20,41273,경기도,안산시 단원구,925133,1918594,0,W,9,53.19
202401,목,9,41113,경기도,수원시 권선구,953861,1918083,0,W,6,6196.59
202401,월,10,41463,경기도,용인시 기흥구,966424,1918787,3,W,10,21.5
202401,월,20,41115,경기도,수원시 팔달구,957104,1919945,0,W,5,1716.42
202401,일,11,41117,경기도,수원시 영통구,960690,1919671,7,M,6,854.9
202401,목,23,41463,경기도,용인시 기흥구,966424,1918787,0,M,6,316.54
202401,목,6,41271,경기도,안산시 상록구,944176,1924186,7,M,8,49.3
202401,금,11,41210,경기도,광명시,943809,1938625,5,M,4,72.27
202401,화,1,41273,경기도,안산시 단원구,925133,1918594,0,M,3,1108.41
202401,수,8,41650,경기도,포천시,978069,1996673,7,M,7,250.85
202401,일,8,41590,경기도,화성시,942172,1908000,4,W,3,3.5
202401,토,15,41111,경기도,수원시 장안구,955994,1924011,3,W,10,29.26
202401,금,13,41173,경기도,안양시 동안구,951796,1933620,2,M,4,427.51
202401,화,12,41463,경기도,용인시 기흥구,966424,1918787,7,M,10,6.91
202401,토,8,41450,경기도,하남시,974018,1947095,0,M,6,5597.19
202401,월,15,41196,경기도,부천시 오정구,937564,1947819,7,M,1,14
202401,목,18,41115,경기도,수원시 팔달구,957104,1919945,3,W,9,173.26
202401,일,14,41271,경기도,안산시 상록구,944176,1924186,2,M,4,245.4
202401,월,19,41210,경기도,광명시,943809,1938625,3,M,1,213.5
202401,토,10,41390,경기도,시흥시,935643,1931618,4,M,4,3.11
202401,목,5,41450,경기도,하남시,974018,1947095,0,M,8,640.69
202401,일,21,41450,경기도,하남시,974018,1947095,0,M,3,2696.6
202401,토,8,41192,경기도,부천시 원미구,936267,1944735,1,M,7,2121.32
202401,화,10,41173,경기도,안양시 동안구,951796,1933620,5,W,5,24.04
202401,화,7,41210,경기도,광명시,943809,1938625,1,M,1,7
202401,수,20,41273,경기도,안산시 단원구,925133,1918594,1,W,6,3706.69
202401,화,14,41461,경기도,용인시 처인구,978070,1911643,3,M,2,2238.17
202401,월,7,41465,경기도,용인시 수지구,962048,1926137,7,M,4,739.41
202401,일,23,41650,경기도,포천시,978069,1996673,7,W,8,3.68
202401,목,5,41450,경기도,하남시,974018,1947095,7,M,2,50.03
202401,일,19,41192,경기도,부천시 원미구,936267,1944735,7,W,5,646.85
202401,금,16,41590,경기도,화성시,942172,1908000,0,W,2,3701.29
202401,월,22,41196,경기도,부천시 오정구,937564,1947819,7,W,3,61.9
202401,월,22,41111,경기도,수원시 장안구,955994,1924011,3,M,9,113.9
202401,금,13,41271,경기도,안산시 상록구,944176,1924186,1,W,4,1404.95
202401,수,9,41113,경기도,수원시 권선구,953861,1918083,2,W,6,374.59
202401,수,1,41461,경기도,용인시 처인구,978070,1911643,1,W,4,38.64
202401,토,20,41192,경기도,부천시 원미구,936267,1944735,1,W,7,1561.16
202401,화,6,41117,경기도,수원시 영통구,960690,1919671,2,W,1,3.5
202401,목,11,41113,경기도,수원시 권선구,953861,1918083,3,M,2,1139.24
202401,화,22,41196,경기도,부천시 오정구,937564,1947819,0,M,7,429.11
202401,금,6,41194,경기도,부천시 소사구,937850,1941972,1,W,6,1146.27
202401,토,11,41465,경기도,용인시 수지구,962048,1926137,7,M,8,258.78
202401,금,5,41450,경기도,하남시,974018,1947095,1,W,7,410.29
202401,목,6,41117,경기도,수원시 영통구,960690,1919671,2,M,8,141.11
202401,금,17,41465,경기도,용인시 수지구,962048,1926137,3,W,10,30.68
202401,월,22,41196,경기도,부천시 오정구,937564,1947819,7,W,9,3.56
202401,일,9,41113,경기도,수원시 권선구,953861,1918083,6,W,4,1.72
202401,목,1,41650,경기도,포천시,978069,1996673,0,M,7,290.47
202401,목,2,41115,경기도,수원시 팔달구,957104,1919945,0,M,4,377.43
202401,금,16,41465,경기도,용인시 수지구,962048,1926137,0,M,8,1226.46
202401,일,16,41111,경기도,수원시 장안구,955994,1924011,7,W,8,124.01
202401,화,10,41192,경기도,부천시 원미구,936267,1944735,5,W,3,20.89
202401,토,6,41390,경기도,시흥시,935643,1931618,0,W,4,1523.46
202401,일,3,41117,경기도,수원시 영통구,960690,1919671,0,W,2,63.74
202401,수,9,41273,경기도,안산시 단원구,925133,1918594,2,M,10,2.79
202401,일,22,41192,경기도,부천시 원미구,936267,1944735,2,M,7,74.72
202401,화,15,41463,경기도,용인시 기흥구,966424,1918787,3,W,6,4778.12
202401,금,21,41450,경기도,하남시,974018,1947095,0,M,9,23.81
202401,토,14,41273,경기도,안산시 단원구,925133,1918594,7,M,1,52.5
202401,금,18,41450,경기도,하남시,974018,1947095,1,M,4,2831.38
202401,목,12,41173,경기도,안양시 동안구,951796,1933620,0,M,9,156.4
202401,월,23,41463,경기도,용인시 기흥구,966424,1918787,0,M,4,472.91
202401,목,3,41194,경기도,부천시 소사구,937850,1941972,7,W,5,18.19
202401,월,17,41390,경기도,시흥시,935643,1931618,0,W,5,9354.25
202401,금,22,41196,경기도,부천시 오정구,937564,1947819,7,W,8,14.88
202401,일,6,41117,경기도,수원시 영통구,960690,1919671,5,M,5,5.41
202401,토,8,41390,경기도,시흥시,935643,1931618,4,M,6,7.19
202401,월,8,41171,경기도,안양시 만안구,947900,1934052,2,W,10,3.58
202401,월,9,41115,경기도,수원시 팔달구,957104,1919945,4,W,3,18.32
202401,화,5,41590,경기도,화성시,942172,1908000,2,W,9,11.36
202401,일,12,41111,경기도,수원시 장안구,955994,1924011,2,W,1,3.5
202401,화,10,41273,경기도,안산시 단원구,925133,1918594,5,W,3,8.35
202401,수,9,41210,경기도,광명시,943809,1938625,1,W,4,1623.51
202401,수,15,41271,경기도,안산시 상록구,944176,1924186,4,M,3,6.73
202401,금,14,41115,경기도,수원시 팔달구,957104,1919945,5,W,3,78.26
202401,월,2,41113,경기도,수원시 권선구,953861,1918083,3,W,6,1121.49
202401,수,20,41194,경기도,부천시 소사구,937850,1941972,2,M,5,170
202401,토,7,41173,경기도,안양시 동안구,951796,1933620,7,W,2,68.82
202401,월,6,41117,경기도,수원시 영통구,960690,1919671,1,W,9,11.18
202401,토,15,41271,경기도,안산시 상록구,944176,1924186,3,M,4,1306.26
202401,화,7,41590,경기도,화성시,942172,1908000,0,M,9,643.36
202401,토,21,41111,경기도,수원시 장안구,955994,1924011,3,W,2,1451.82
202401,목,2,41171,경기도,안양시 만안구,947900,1934052,1,M,2,20.57
202401,수,22,41196,경기도,부천시 오정구,937564,1947819,0,W,8,67.22
202401,화,21,41590,경기도,화성시,942172,1908000,0,M,1,154
202401,화,10,41115,경기도,수원시 팔달구,957104,1919945,1,M,5,917.6
202401,목,7,41210,경기도,광명시,943809,1938625,7,W,2,90.04
202401,목,4,41210,경기도,광명시,943809,1938625,7,M,3,45.16
202401,토,0,41271,경기도,안산시 상록구,944176,1924186,3,M,6,669.44
202401,월,13,41117,경기도,수원시 영통구,960690,1919671,1,W,4,2999.17
202401,금,10,41465,경기도,용인시 수지구,962048,1926137,1,M,6,1608.46
202401,수,19,41117,경기도,수원시 영통구,960690,1919671,2,W,1,3.64
202401,금,9,41650,경기도,포천시,978069,1996673,0,M,9,322.05
202401,목,4,41196,경기도,부천시 오정구,937564,1947819,5,M,7,4.28
202401,수,0,41465,경기도,용인시 수지구,962048,1926137,2,M,8,3.93
202401,수,22,41117,경기도,수원시 영통구,960690,1919671,2,M,4,167.02
202401,토,16,41450,경기도,하남시,974018,1947095,7,M,2,414.52
202401,화,0,41173,경기도,안양시 동안구,951796,1933620,2,W,3,2.61
202401,일,15,41111,경기도,수원시 장안구,955994,1924011,3,M,8,518.37
202401,금,8,41390,경기도,시흥시,935643,1931618,6,W,2,3.5
202401,목,18,41650,경기도,포천시,978069,1996673,0,W,5,4107.58
202401,토,19,41111,경기도,수원시 장안구,955994,1924011,3,M,5,1829.92
202401,토,21,41650,경기도,포천시,978069,1996673,7,W,5,40.17
202401,월,13,41192,경기도,부천시 원미구,936267,1944735,7,W,7,1206.92
202401,화,20,41196,경기도,부천시 오정구,937564,1947819,3,W,6,1985.62
202401,월,17,41210,경기도,광명시,943809,1938625,7,W,5,885.1
202401,토,19,41194,경기도,부천시 소사구,937850,1941972,7,M,5,272.96
